"","test_group","tot_sls","female","married","children","NumChildren","Population_K","HouseHolds","HHAveSize","pop_0_25","pop_26_45","pop_46_65","pop_65_plus","HHIncomeMed","WhtCollarOcc","cust_age","em_y","cluster"
"6736",1,34.25,1,0,1,7,693,290,2.4,31,30,23,15,70760,50,46,0,1
"6738",1,96.48,1,0,1,1,744,309,2.4,32,30,22,14,50408,47,56,0,4
"6739",1,10.44,0,1,1,1,837,353,2.4,31,30,23,14,52029,32,59,0,4
"6740",1,148.12,1,0,1,1,828,336,2.5,32,29,23,15,83389,23,52,0,2
"6741",1,95.97,1,0,1,6,586,249,2.4,31,30,22,14,47424,27,59,0,3
"6742",1,41.62,0,1,1,2,802,341,2.4,32,30,23,14,65164,25,45,0,1
"6743",1,70.68,1,0,1,2,863,366,2.4,32,29,22,15,71522,30,57,0,1
"6744",1,85.07,1,1,1,1,727,326,2.2,32,30,22,14,54016,35,64,0,4
"6746",1,175.29,1,1,1,3,811,350,2.3,32,29,22,15,59253,32,60,0,4
"6747",1,109.51,1,0,1,3,715,304,2.4,32,29,23,15,84913,23,53,0,2
"6750",1,76.23,1,0,1,1,533,231,2.3,32,30,23,15,61733,45,59,0,1
"6753",1,24.26,0,0,1,1,854,344,2.5,32,30,22,14,57721,36,56,0,4
"6759",1,91.17,0,0,0,0,665,293,2.3,32,30,22,15,35036,31,58,0,3
"6764",1,38.4,0,1,0,0,764,323,2.4,32,29,23,15,52080,37,51,0,4
"6770",1,94.37,0,1,0,0,393,170,2.3,32,29,23,15,87748,34,67,0,2
"6771",1,60.74,0,1,1,3,474,210,2.3,31,30,23,14,47993,35,52,0,4
"6772",1,41.63,0,0,0,0,490,204,2.4,31,30,23,15,37507,39,61,0,3
"6773",1,95.41,1,0,1,1,487,209,2.3,32,29,23,14,69601,40,49,0,1
"6774",1,17.54,1,0,1,2,673,288,2.3,31,29,23,15,77542,39,45,0,2
"6775",1,40.8,0,1,1,2,595,249,2.4,32,30,22,14,61913,34,75,0,1
"6777",1,69.39,1,0,0,0,726,307,2.4,32,30,23,14,63766,40,51,0,1
"6779",1,73.21,1,0,0,0,579,236,2.5,32,30,22,14,46541,49,48,0,3
"6780",1,63.82,0,0,0,0,360,152,2.4,32,30,23,14,28652,39,58,0,3
"6783",1,15.78,1,1,1,1,649,295,2.2,31,29,23,14,41346,47,59,0,3
"6784",1,68.5,0,0,1,2,496,208,2.4,32,30,22,15,85483,46,50,0,2
"6785",1,56.13,0,0,0,0,560,226,2.5,31,30,22,15,67637,35,50,0,1
"6788",1,84.56,0,1,1,1,837,353,2.4,31,30,23,14,52029,32,59,0,4
"6792",1,75.36,1,0,0,0,931,401,2.3,31,30,23,14,82108,28,69,0,2
"6794",1,64.65,1,1,1,1,498,209,2.4,32,29,23,14,36887,31,74,0,3
"6802",1,31.59,1,1,1,4,609,253,2.4,32,29,23,14,52927,49,45,0,4
"6804",1,60.6,1,0,1,4,539,233,2.3,32,29,22,15,83719,42,48,0,2
"6805",1,26.29,1,1,1,1,440,187,2.4,31,29,23,15,43850,31,48,0,3
"6807",1,17.15,1,0,1,2,840,353,2.4,32,30,22,14,39583,17,85,0,3
"6808",1,31.79,0,1,0,0,427,171,2.5,32,30,22,15,38230,36,51,0,3
"6810",1,76.69,0,0,1,2,526,228,2.3,32,30,22,14,64713,40,48,0,1
"6811",1,92.33,0,0,1,2,484,199,2.4,32,29,22,15,64743,56,55,0,1
"6813",1,42.6,0,0,0,0,485,196,2.5,32,29,23,14,46557,48,65,0,3
"6815",1,74.88,0,1,1,1,750,339,2.2,32,29,23,15,62604,47,38,0,1
"6818",1,90.18,0,0,0,0,603,249,2.4,32,29,23,15,39621,31,62,0,3
"6819",1,127.86,0,0,1,1,566,243,2.3,31,30,23,14,38919,55,51,0,3
"6821",1,16.41,1,1,1,1,461,187,2.5,32,30,23,15,64018,26,47,0,1
"6822",1,65.62,0,0,0,0,903,366,2.5,31,30,22,14,55756,26,51,0,4
"6823",1,27.49,1,1,0,0,707,289,2.4,31,30,23,15,75041,26,61,0,2
"6828",1,68.52,1,0,0,0,553,229,2.4,32,30,22,15,33735,42,51,0,3
"6829",1,29.91,0,1,1,5,831,369,2.3,31,30,23,15,66924,25,47,0,1
"6833",1,117.68,0,1,1,1,704,281,2.5,32,29,22,15,58372,36,46,0,4
"6834",1,46.06,1,0,0,0,616,269,2.3,32,30,23,14,47967,33,52,0,4
"6835",1,38.86,1,0,1,3,615,250,2.5,32,29,22,15,38891,51,56,0,3
"6836",1,36.02,0,0,1,1,711,300,2.4,32,29,23,14,73613,31,61,0,1
"6838",1,56.1,0,0,1,1,835,348,2.4,32,30,22,15,47959,41,39,0,4
"6839",1,20.66,1,0,0,0,805,342,2.4,32,29,23,15,78691,41,80,0,2
"6840",1,94.63,1,0,0,0,520,210,2.5,32,29,23,15,84425,22,55,0,2
"6841",1,90.4,0,0,1,1,486,207,2.3,32,30,22,15,39386,50,67,0,3
"6842",1,88.34,1,0,1,1,454,182,2.5,31,30,22,14,70721,42,53,0,1
"6843",1,5.46,0,1,0,0,227,95,2.4,32,29,22,15,56563,32,82,0,4
"6847",1,20.85,1,1,1,3,517,232,2.2,32,29,23,15,61909,24,59,0,1
"6848",1,179.64,0,0,1,1,516,220,2.3,32,29,23,15,74092,41,95,0,1
"6849",1,47.9,1,0,1,1,562,245,2.3,32,30,22,15,55431,36,72,0,4
"6850",1,48.97,1,0,0,0,889,371,2.4,32,29,23,14,62140,29,56,0,1
"6851",1,151.08,1,0,0,0,885,360,2.5,32,30,23,14,71073,35,52,0,1
"6854",1,40.84,0,0,1,1,714,300,2.4,31,30,22,15,33695,45,51,0,3
"6855",1,95.99,1,0,1,4,514,218,2.4,32,29,23,15,65089,26,59,0,1
"6858",1,39.92,1,0,1,1,765,322,2.4,32,30,23,14,55936,38,42,0,4
"6859",1,9.43,0,0,1,1,967,389,2.5,31,30,22,15,69967,32,58,0,1
"6861",1,3.69,0,0,1,2,377,163,2.3,32,29,23,14,64581,32,53,0,1
"6863",1,13.55,1,0,0,0,412,178,2.3,32,29,22,15,56470,37,47,0,4
"6864",1,124.24,0,0,1,1,644,279,2.3,32,30,23,14,45348,34,64,0,3
"6868",1,66.13,0,0,0,0,660,282,2.3,31,30,23,14,38244,31,47,0,3
"6870",1,46.83,1,0,0,0,702,302,2.3,31,30,23,15,38532,36,37,0,3
"6871",1,199.73,1,0,0,0,307,127,2.4,32,30,22,15,35134,44,63,0,3
"6872",1,11.42,0,0,0,0,609,265,2.3,32,30,22,14,48012,36,50,0,4
"6876",1,43.65,0,0,1,1,643,271,2.4,32,29,22,14,48071,25,52,0,4
"6880",1,15.97,0,1,1,5,402,168,2.4,31,29,23,15,66385,35,54,0,1
"6884",1,97.12,0,0,1,1,576,248,2.3,32,29,23,14,70854,22,56,0,1
"6885",1,75.49,0,1,1,1,790,343,2.3,32,29,23,15,73182,32,53,0,1
"6886",1,97.48,0,0,0,0,462,206,2.2,32,30,22,14,69219,41,51,0,1
"6887",1,24.38,1,0,0,0,637,280,2.3,31,30,23,15,67903,40,65,0,1
"6888",1,76.36,0,0,1,3,618,252,2.5,31,29,23,15,48564,35,53,0,4
"6889",1,95.87,1,0,0,0,701,307,2.3,31,30,23,15,38887,27,46,0,3
"6890",1,38.26,1,1,1,3,371,165,2.2,31,30,23,15,66417,22,57,0,1
"6892",1,91.83,0,0,1,2,690,290,2.4,31,30,23,15,41977,45,69,0,3
"6895",1,61.43,0,1,1,1,679,296,2.3,32,30,22,15,70961,29,67,0,1
"6896",1,63.26,1,0,1,1,674,296,2.3,32,29,23,15,41058,22,55,0,3
"6897",1,70.39,0,1,1,2,433,178,2.4,32,29,23,15,80091,25,90,0,2
"6898",1,72.36,0,0,0,0,367,166,2.2,31,30,23,14,54010,38,50,0,4
"6900",1,73.77,0,0,0,0,268,116,2.3,32,29,22,15,50627,23,56,0,4
"6902",1,51.39,0,0,0,0,692,302,2.3,32,29,22,15,51474,31,52,0,4
"6903",1,14.71,1,0,0,0,496,208,2.4,32,30,22,15,85483,46,62,0,2
"6906",1,86.64,1,0,0,0,507,206,2.5,32,30,22,15,56865,24,74,0,4
"6907",1,67.4,1,0,0,0,633,271,2.3,32,30,23,14,50674,39,53,0,4
"6911",1,53.52,0,0,1,1,920,381,2.4,31,30,22,15,35858,18,68,0,3
"6912",1,64.62,0,1,1,1,584,240,2.4,32,29,22,15,60836,29,48,0,4
"6914",1,86.46,1,0,0,0,412,176,2.3,31,30,23,15,42657,28,52,0,3
"6915",1,172.34,0,0,1,3,535,226,2.4,32,30,22,15,41549,34,62,0,3
"6917",1,89.52,1,0,0,0,805,342,2.4,32,29,23,15,78691,41,80,0,2
"6919",1,75.64,1,0,0,0,571,237,2.4,31,30,22,15,71457,25,45,0,1
"6920",1,69.41,1,1,1,2,646,279,2.3,31,30,23,15,50982,21,57,0,4
"6922",1,157.08,1,0,0,0,714,305,2.3,32,29,23,15,38462,31,48,0,3
"6923",1,187.83,0,0,1,1,588,243,2.4,31,30,22,15,62077,38,63,0,1
"6927",1,71.48,1,1,0,0,420,187,2.2,32,30,23,14,59420,50,69,0,4
"6929",1,59.02,0,0,0,0,451,188,2.4,31,30,22,15,65141,34,50,0,1
"6931",1,8.56,0,0,0,0,977,423,2.3,32,29,23,14,55833,25,57,0,4
"6933",1,73.03,0,0,0,0,809,351,2.3,31,30,23,15,78479,31,47,0,2
"6934",1,20.24,0,0,0,0,794,354,2.2,32,29,23,14,70901,36,60,0,1
"6936",1,20.64,1,0,1,3,496,208,2.4,32,30,22,15,85483,46,59,0,2
"6938",1,3,1,1,0,0,708,288,2.5,32,30,23,14,38189,21,56,0,3
"6940",1,16.31,0,1,0,0,543,247,2.2,32,30,22,14,58580,43,68,0,4
"6943",1,36.89,1,0,0,0,668,274,2.4,31,30,23,15,54393,27,45,0,4
"6945",1,15.15,1,1,1,1,872,353,2.5,31,30,22,15,49997,29,50,0,4
"6946",1,46.55,1,0,1,1,624,278,2.2,31,30,23,14,83782,39,69,0,2
"6947",1,3.78,1,1,1,2,490,208,2.4,32,30,23,15,76709,27,49,0,2
"6949",1,56.1,1,0,1,2,474,197,2.4,32,29,22,15,68044,42,58,0,1
"6950",1,81.56,0,1,1,1,666,285,2.3,32,30,22,15,61056,37,71,0,4
"6951",1,192.03,0,0,1,4,568,251,2.3,31,29,23,15,71815,29,55,0,1
"6952",1,39.77,0,0,1,2,821,350,2.3,32,29,23,15,52198,45,42,0,4
"6953",1,14.99,0,0,0,0,663,273,2.4,32,30,22,14,69902,26,56,0,1
"6954",1,2.82,0,1,1,1,578,246,2.3,32,30,22,15,45372,22,67,0,3
"6955",1,133.25,1,0,1,4,562,238,2.4,31,29,23,14,48047,37,53,0,4
"6956",1,79.8,1,1,1,4,980,419,2.3,32,30,22,14,64424,42,55,0,1
"6957",1,18.86,0,0,0,0,545,236,2.3,31,30,22,15,78789,34,54,0,2
"6958",1,16.37,1,0,0,0,860,352,2.4,32,30,22,15,66886,38,49,0,1
"6959",1,21.77,0,0,0,0,581,250,2.3,32,29,23,15,66412,39,71,0,1
"6961",1,86.7,0,0,1,1,582,248,2.3,31,29,23,15,76576,17,67,0,2
"6963",1,53.13,0,1,0,0,467,204,2.3,31,30,23,15,49825,38,58,0,4
"6965",1,15.06,1,0,0,0,795,338,2.4,32,30,22,15,70851,18,61,0,1
"6969",1,14.61,0,1,1,1,788,328,2.4,32,29,22,14,60672,43,36,0,4
"6972",1,51.54,0,0,0,0,676,291,2.3,31,30,22,15,77688,39,81,0,2
"6973",1,32.19,1,0,1,1,379,156,2.4,32,30,23,14,58651,53,47,0,4
"6976",1,87.23,0,1,1,1,839,381,2.2,32,29,23,15,40300,43,42,0,3
"6977",1,97.93,1,1,1,2,641,273,2.3,32,30,23,14,82063,42,90,0,2
"6978",1,26.62,1,1,1,1,429,187,2.3,32,29,23,14,64788,20,69,0,1
"6982",1,91.87,0,0,1,2,421,185,2.3,32,29,22,15,69681,33,56,0,1
"6984",1,28.05,0,1,0,0,935,387,2.4,31,30,22,15,74074,26,75,0,1
"6985",1,192.44,0,0,0,0,566,241,2.3,31,30,22,15,51328,36,55,0,4
"6987",1,30,0,0,0,0,647,281,2.3,32,29,23,15,41311,45,48,0,3
"6988",1,70.83,1,0,1,1,816,344,2.4,31,30,22,15,66983,35,50,0,1
"6989",1,68.54,1,0,0,0,697,300,2.3,32,29,23,15,67562,31,46,0,1
"6990",1,34.98,0,1,0,0,931,401,2.3,31,30,23,14,82108,28,46,0,2
"6991",1,97.79,1,0,1,1,885,380,2.3,32,29,23,15,85349,25,57,0,2
"6992",1,51.08,1,0,1,2,597,248,2.4,31,29,23,14,56743,33,52,0,4
"6993",1,45.78,0,0,0,0,760,322,2.4,31,30,22,14,54439,41,94,0,4
"6994",1,86.71,1,0,1,1,559,233,2.4,32,29,23,15,41256,15,66,0,3
"6996",1,87.11,1,1,1,1,704,297,2.4,31,30,23,14,44140,32,40,0,3
"6997",1,84.58,1,0,1,1,325,139,2.3,32,30,22,15,67558,41,57,0,1
"6998",1,3.02,0,0,0,0,509,211,2.4,31,30,23,14,62861,24,48,0,1
"6999",1,120.57,1,1,1,1,732,316,2.3,31,30,23,15,53196,23,43,0,4
"7000",1,21.82,0,1,1,2,519,221,2.3,32,29,23,15,72912,29,62,0,1
"7003",1,11.79,0,0,1,2,571,240,2.4,31,30,23,15,55297,50,51,0,4
"7004",1,85.77,1,0,1,4,617,265,2.3,32,30,23,14,50225,42,43,0,4
"7005",1,26.08,0,0,1,1,583,254,2.3,32,30,23,14,56032,26,56,0,4
"7007",1,59.69,1,0,1,1,624,278,2.2,31,30,23,14,83782,39,59,0,2
"7009",1,27.09,1,0,0,0,492,209,2.4,31,30,23,14,39431,34,43,0,3
"7011",1,95.43,0,0,0,0,683,288,2.4,31,30,23,15,83343,37,48,0,2
"7012",1,99.25,0,0,0,0,593,258,2.3,32,29,23,15,35434,17,70,0,3
"7020",1,144.71,0,1,1,2,473,194,2.4,31,29,23,15,85481,43,70,0,2
"7021",1,19.96,1,0,1,3,643,274,2.3,31,30,23,15,34990,20,37,0,3
"7022",1,23.68,1,0,1,2,430,177,2.4,31,30,23,14,51684,43,90,0,4
"7026",1,61.99,1,0,0,0,708,307,2.3,32,29,23,15,70023,30,52,0,1
"7028",1,16.34,0,0,0,0,473,194,2.4,31,29,23,15,85481,43,62,0,2
"7032",1,57.94,0,0,1,3,551,241,2.3,31,30,23,15,63964,42,52,0,1
"7034",1,6.47,0,0,0,0,618,271,2.3,32,30,22,14,79371,37,55,0,2
"7036",1,98.67,0,0,0,0,564,243,2.3,31,30,22,15,65947,40,65,0,1
"7040",1,85.52,1,0,1,1,624,278,2.2,31,30,23,14,83782,39,42,0,2
"7041",1,13.73,1,0,1,2,417,173,2.4,31,29,23,15,75041,33,58,0,2
"7044",1,36.69,0,0,1,5,667,281,2.4,32,30,22,15,46135,44,51,0,3
"7045",1,37.96,1,1,1,1,676,301,2.2,31,30,23,14,38031,19,54,0,3
"7046",1,18.39,1,1,1,1,360,158,2.3,32,30,22,14,71519,33,48,0,1
"7048",1,25.13,1,1,1,2,473,194,2.4,31,29,23,15,85481,43,33,0,2
"7049",1,72.62,0,1,1,1,584,240,2.4,32,29,22,15,60836,29,48,0,4
"7052",1,68.91,1,0,0,0,692,312,2.2,31,29,23,15,65263,34,50,0,1
"7055",1,14.99,1,0,1,1,325,139,2.3,32,30,22,15,67558,41,57,0,1
"7056",1,63.15,0,0,1,1,496,208,2.4,32,30,22,15,85483,46,51,0,2
"7059",1,2.39,1,0,1,1,674,296,2.3,32,29,23,15,41058,22,55,0,3
"7062",1,70.44,1,1,1,1,685,289,2.4,31,29,23,15,77688,25,68,0,2
"7063",1,86.43,1,0,1,1,520,227,2.3,32,30,22,14,67967,24,71,0,1
"7065",1,0.41,1,0,1,7,748,319,2.3,32,29,23,15,69581,32,66,0,1
"7066",1,47.26,0,0,0,0,870,372,2.3,32,29,22,15,54921,31,49,0,4
"7069",1,62.1,0,0,1,1,638,281,2.3,31,30,23,14,55914,35,57,0,4
"7070",1,18.43,0,1,1,5,805,346,2.3,32,29,22,14,85525,35,59,0,2
"7071",1,52.67,0,1,1,1,455,199,2.3,32,30,22,14,83728,26,55,0,2
"7072",1,59.16,1,0,1,2,516,224,2.3,32,29,23,14,78783,28,56,0,2
"7074",1,54.48,1,1,0,1,567,260,2.2,32,30,22,14,67667,28,47,0,1
"7075",1,74.7,1,0,0,0,471,204,2.3,32,30,22,15,34984,35,50,0,3
"7079",1,77.83,1,0,0,0,491,198,2.5,31,29,23,15,53165,39,46,0,4
"7080",1,14,1,0,1,2,318,143,2.2,32,30,22,15,42000,22,58,0,3
"7081",1,5.47,0,0,1,1,441,187,2.4,32,29,23,15,70106,23,59,0,1
"7083",1,90.83,0,0,1,1,712,295,2.4,31,30,23,15,64647,34,54,0,1
"7084",1,0.62,0,0,0,0,783,331,2.4,32,29,23,15,61339,30,54,0,1
"7088",1,36.96,0,0,0,0,578,242,2.4,32,30,22,15,53164,36,46,0,4
"7089",1,17.34,0,1,1,1,660,282,2.3,32,30,23,14,34562,39,57,0,3
"7091",1,66.54,1,0,0,0,649,282,2.3,31,29,23,14,42796,41,48,0,3
"7096",1,197.67,1,0,1,1,439,180,2.4,31,30,22,14,50935,44,53,0,4
"7098",1,11.69,1,1,1,1,597,253,2.4,32,29,23,15,51142,31,52,0,4
"7099",1,160.51,1,0,1,1,522,214,2.4,32,30,22,14,41345,29,59,0,3
"7103",1,68.47,1,0,1,2,705,300,2.4,32,30,23,14,87109,31,55,0,2
"7104",1,90.75,1,1,1,3,477,214,2.2,32,29,23,14,70154,17,54,0,1
"7106",1,92.3,1,0,1,1,657,291,2.3,31,30,22,15,39856,45,54,0,3
"7107",1,43.52,0,0,1,1,598,242,2.5,31,30,23,15,75019,34,53,0,2
"7110",1,128.27,0,1,1,1,738,320,2.3,31,30,22,15,54026,40,60,0,4
"7113",1,88.69,0,0,1,5,608,254,2.4,32,29,23,15,50809,43,51,0,4
"7114",1,72.54,0,0,0,0,713,310,2.3,31,30,23,14,66985,46,59,0,1
"7118",1,7.4,0,0,1,1,751,322,2.3,32,29,23,14,74965,11,68,0,2
"7120",1,36.4,1,0,0,0,471,188,2.5,32,29,22,15,47964,22,64,0,4
"7123",1,64.32,1,0,0,0,572,240,2.4,32,29,22,15,41096,24,60,0,3
"7125",1,52.24,1,0,1,1,744,309,2.4,32,30,22,14,50408,47,56,0,4
"7126",1,86.52,1,0,0,0,445,188,2.4,32,29,23,15,58609,55,52,0,4
"7128",1,41.33,0,0,1,2,607,267,2.3,32,29,22,15,70251,21,70,0,1
"7129",1,58.21,1,1,1,1,650,270,2.4,31,30,22,14,47998,37,53,0,4
"7130",1,62.06,1,0,1,1,784,322,2.4,32,30,22,15,46766,50,71,0,3
"7131",1,68.45,1,0,0,0,878,393,2.2,31,30,23,15,70991,40,70,0,1
"7132",1,19.27,0,0,1,3,825,361,2.3,32,30,22,14,74072,50,61,0,1
"7135",1,91.39,0,0,0,0,569,251,2.3,31,30,23,15,54183,34,59,0,4
"7138",1,52.46,1,0,1,1,831,356,2.3,32,30,22,15,54902,29,68,0,4
"7140",1,38.53,0,0,0,0,524,226,2.3,32,30,22,15,55317,34,58,0,4
"7142",1,20.81,1,0,1,4,899,385,2.3,31,29,23,15,58616,47,63,0,4
"7143",1,26.41,0,0,0,0,793,355,2.2,32,30,23,15,74973,28,52,0,2
"7146",1,71.81,0,1,1,1,693,308,2.3,32,29,22,15,56649,26,49,0,4
"7147",1,53.91,0,0,0,0,637,276,2.3,32,29,22,15,74987,52,50,0,2
"7149",1,33.2,0,0,0,0,455,199,2.3,32,30,22,14,83728,26,62,0,2
"7150",1,84.08,1,0,0,0,433,178,2.4,32,29,23,15,80091,25,65,0,2
"7153",1,92.84,1,0,0,0,431,193,2.2,31,30,23,14,56734,37,58,0,4
"7156",1,93.98,1,1,1,1,685,289,2.4,31,29,23,15,77688,25,68,0,2
"7158",1,10.86,0,0,0,0,485,196,2.5,32,29,23,14,46557,48,65,0,3
"7162",1,30.64,1,1,0,0,473,194,2.4,31,29,23,15,85481,43,62,0,2
"7163",1,146.9,0,0,0,0,665,290,2.3,31,30,23,15,75024,58,56,0,2
"7164",1,90.72,0,0,0,0,718,305,2.4,31,30,22,15,82908,30,55,0,2
"7165",1,86.15,1,0,1,6,394,171,2.3,32,29,23,14,71821,35,45,0,1
"7167",1,4.32,1,1,1,4,742,324,2.3,32,30,23,14,65868,25,51,0,1
"7170",1,8.4,0,0,0,0,619,269,2.3,32,29,23,14,41085,33,70,0,3
"7171",1,77.56,0,0,1,4,701,303,2.3,32,29,23,14,52622,43,55,0,4
"7172",1,107.52,0,0,0,0,862,368,2.3,32,30,22,15,64567,21,50,0,1
"7173",1,4.75,1,1,1,1,604,250,2.4,32,30,22,15,58686,38,53,0,4
"7179",1,72.88,0,0,1,1,967,389,2.5,31,30,22,15,69967,32,58,0,1
"7182",1,192.91,0,0,1,3,249,106,2.3,32,30,23,14,78691,26,60,0,2
"7183",1,11.17,0,0,0,0,633,263,2.4,32,30,22,15,67054,25,57,0,1
"7185",1,69.66,1,1,0,0,828,347,2.4,31,30,23,15,65105,57,54,0,1
"7190",1,99.05,1,0,0,0,652,275,2.4,32,30,22,15,60227,40,58,0,4
"7192",1,93.34,0,0,0,0,519,221,2.3,32,29,23,15,72912,29,47,0,1
"7195",1,53.59,1,1,0,0,804,358,2.2,32,30,22,15,35816,20,65,0,3
"7196",1,84.94,1,0,1,1,787,357,2.2,32,30,23,14,75004,28,80,0,2
"7202",1,26.25,0,0,0,0,707,299,2.4,32,29,22,15,48039,31,55,0,4
"7203",1,28.27,1,0,1,1,767,324,2.4,32,29,23,15,64744,34,55,0,1
"7204",1,29.95,1,1,1,1,891,379,2.4,31,30,23,15,46844,28,62,0,3
"7212",1,13.1,1,0,0,0,548,220,2.5,32,30,23,14,62646,35,67,0,1
"7214",1,44.59,1,1,1,2,551,226,2.4,32,30,22,15,69205,39,73,0,1
"7216",1,26.29,0,0,0,0,485,196,2.5,32,29,23,14,46557,48,65,0,3
"7220",1,53.47,0,0,1,1,744,328,2.3,31,30,23,15,65279,22,50,0,1
"7221",1,43.92,0,0,0,0,560,244,2.3,31,30,22,15,77052,32,53,0,2
"7225",1,68.32,1,0,0,0,653,284,2.3,32,29,23,14,55602,34,56,0,4
"7226",1,130.63,1,1,1,1,774,337,2.3,32,30,22,15,63319,51,55,0,1
"7227",1,52.21,0,0,1,3,674,290,2.3,32,29,23,14,33901,53,66,0,3
"7228",1,4.07,1,0,1,3,740,312,2.4,31,30,23,15,66695,37,79,0,1
"7229",1,49.25,1,1,0,0,488,204,2.4,32,30,22,15,46640,27,46,0,3
"7232",1,76.65,0,0,0,0,488,209,2.3,31,30,23,15,71396,46,61,0,1
"7233",1,8.71,0,0,1,3,654,278,2.4,32,30,22,15,58438,37,44,0,4
"7234",1,173.96,0,0,0,0,705,300,2.4,32,30,23,14,87109,31,53,0,2
"7236",1,71.54,1,1,1,2,646,279,2.3,31,30,23,15,50982,21,57,0,4
"7237",1,13.05,1,1,1,2,692,301,2.3,32,29,22,14,55855,30,55,0,4
"7241",1,0.55,1,0,0,0,658,282,2.3,32,29,23,15,39854,55,75,0,3
"7242",1,41.67,1,0,0,0,393,170,2.3,32,29,23,15,87748,34,57,0,2
"7243",1,46.77,1,0,1,1,624,278,2.2,31,30,23,14,83782,39,55,0,2
"7244",1,40.42,1,0,1,1,539,233,2.3,32,29,22,15,83719,42,77,0,2
"7245",1,158.37,1,0,1,2,539,225,2.4,32,29,23,14,40939,40,68,0,3
"7246",1,54.15,1,0,1,1,552,234,2.4,31,30,23,15,65100,35,78,0,1
"7247",1,85.73,0,0,1,1,326,132,2.5,32,29,23,15,55257,37,47,0,4
"7249",1,40.13,0,1,1,2,528,225,2.3,32,29,23,15,53356,34,71,0,4
"7250",1,71.19,1,0,1,4,896,375,2.4,32,30,22,15,49817,27,62,0,4
"7252",1,62.37,0,1,1,1,759,326,2.3,32,29,23,14,58654,48,50,0,4
"7253",1,47.16,0,0,1,1,854,344,2.5,32,30,22,14,57721,36,56,0,4
"7257",1,81.08,0,1,1,1,644,266,2.4,32,29,22,15,51863,40,63,0,4
"7259",1,73.1,0,1,1,1,883,375,2.4,32,29,23,15,60647,36,65,0,4
"7265",1,46.44,1,0,0,0,497,204,2.4,31,30,22,14,38121,33,62,0,3
"7266",1,72.7,0,0,1,1,496,208,2.4,32,30,22,15,85483,46,51,0,2
"7272",1,46.7,1,1,1,1,672,285,2.4,32,29,23,15,67972,33,54,0,1
"7274",1,60.79,0,1,0,0,751,315,2.4,32,30,23,14,53951,37,53,0,4
"7275",1,89.56,0,0,1,2,377,163,2.3,32,29,23,14,64581,32,53,0,1
"7279",1,79.9,0,0,0,0,714,291,2.5,32,29,23,15,71942,33,59,0,1
"7281",1,74.44,0,1,1,1,763,332,2.3,32,29,23,15,44745,42,46,0,3
"7283",1,66,0,1,1,4,649,270,2.4,32,30,22,15,71061,35,55,0,1
"7286",1,56.39,1,0,0,0,705,300,2.4,32,30,23,14,87109,31,78,0,2
"7290",1,62.9,1,1,0,0,700,293,2.4,32,29,23,15,45474,35,66,0,3
"7291",1,35.19,1,1,0,0,659,269,2.4,32,30,22,15,52692,36,52,0,4
"7293",1,53.74,1,1,1,1,717,294,2.4,32,29,22,15,45994,24,26,0,3
"7294",1,13.52,1,1,1,2,426,181,2.4,31,30,23,15,30020,28,50,0,3
"7295",1,15.3,1,0,1,2,705,300,2.4,32,30,23,14,87109,31,55,0,2
"7296",1,13.19,1,0,1,1,333,143,2.3,32,29,23,15,40992,19,43,0,3
"7297",1,86.18,1,0,0,0,697,294,2.4,31,30,22,15,71093,32,67,0,1
"7305",1,173.28,0,0,1,2,346,148,2.3,31,30,22,15,65066,35,59,0,1
"7309",1,36.04,0,0,1,7,325,139,2.3,32,30,22,15,67558,41,80,0,1
"7313",1,88.66,1,1,1,2,595,264,2.3,32,30,23,14,57658,36,63,0,4
"7317",1,17.49,1,0,0,0,369,149,2.5,31,29,23,15,54374,25,55,0,4
"7318",1,1.41,1,0,0,0,371,163,2.3,32,30,22,15,60183,40,46,0,4
"7319",1,170.67,0,0,0,0,751,320,2.3,31,30,23,15,56273,27,48,0,4
"7327",1,152.19,0,0,1,1,779,340,2.3,32,29,22,15,71052,34,56,0,1
"7332",1,10.84,1,0,1,3,228,96,2.4,31,29,23,15,64820,30,50,0,1
"7338",1,27.39,0,1,1,2,765,316,2.4,32,29,23,15,61900,38,78,0,1
"7339",1,23.81,0,1,1,7,551,240,2.3,32,29,23,14,60821,32,66,0,4
"7340",1,82.69,1,1,1,1,705,300,2.4,32,30,23,14,87109,31,59,0,2
"7343",1,71.21,0,0,0,0,659,272,2.4,32,29,23,15,82943,35,45,0,2
"7344",1,67.03,0,1,1,1,624,278,2.2,31,30,23,14,83782,39,55,0,2
"7345",1,37.35,0,1,1,1,724,320,2.3,31,30,23,15,72936,36,51,0,1
"7349",1,21.91,1,0,1,1,624,278,2.2,31,30,23,14,83782,39,56,0,2
"7350",1,7.88,0,1,1,6,883,360,2.5,32,29,22,15,77190,35,44,0,2
"7353",1,66.08,1,0,0,0,678,291,2.3,32,30,22,14,61749,40,55,0,1
"7354",1,31.75,0,0,1,7,882,362,2.4,31,30,23,15,74112,37,52,0,1
"7355",1,68.56,0,0,0,0,770,334,2.3,32,29,22,15,45716,28,47,0,3
"7357",1,63.85,0,0,1,1,456,196,2.3,31,30,22,15,46612,40,61,0,3
"7361",1,58.39,1,0,0,0,425,184,2.3,32,30,22,15,46622,36,60,0,3
