customer_id,channel,female,married,children,NumChildren,Population_K,HouseHolds, HHAveSize ,pop_0_25,pop_26_45,pop_46_65,pop_65_plus,HHIncomeMed,WhtCollarOcc,BluCollarOcc,cust_age
C0103815148,organic_search,1,0,1,1,576,125, 2.4 ,32,29,23,16,78078,28,72,83
C0108261668,dm,1,1,0,5,847,176, 2.3 ,31,30,23,16,31904,37,63,58
C0105606416,organic_search,0,0,0,1,485,119, 2.2 ,31,29,22,18,77255,58,42,75
C0104098842,display_ad,1,0,1,3,460,376, 2.3 ,31,29,22,18,70998,26,74,72
C0107561278,direct,1,0,1,2,1035,120, 2.2 ,32,29,23,16,33792,62,38,18
C0102241117,organic_search,1,1,0,0,482,115, 2.5 ,32,29,23,16,41091,41,59,25
C0108409146,display_ad,0,0,1,5,908,290, 2.4 ,31,29,22,18,49429,56,44,31
C0107099208,dm,1,1,1,2,657,450, 2.0 ,31,29,22,18,33361,25,75,73
C0102627912,direct,1,1,1,4,410,394, 2.3 ,31,30,22,17,38176,20,80,37
C0104121798,organic_search,0,0,1,5,874,211, 2.2 ,31,30,23,16,75432,63,37,69
C0107372108,organic_search,0,0,0,1,1027,106, 2.1 ,31,29,23,17,20706,34,66,89
C0102431591,direct,1,1,1,2,1073,416, 2.2 ,32,29,23,16,35457,20,80,65
C0105483315,direct,0,0,1,2,325,384, 2.1 ,31,30,22,17,24816,60,40,41
C0102056346,direct,0,0,1,5,349,435, 2.6 ,31,30,22,17,39722,20,80,63
C0107219416,organic_search,0,0,0,5,1015,152, 2.2 ,32,30,22,16,64060,65,35,92
C0107299890,organic_search,1,0,1,2,412,456, 2.3 ,31,29,23,17,16267,38,62,82
C0107605665,direct,0,1,1,4,970,406, 2.0 ,32,30,23,15,84685,38,62,75
C0107834982,organic_search,1,1,1,3,437,439, 2.4 ,31,30,22,17,83971,57,43,44
C0108999473,dm,0,0,0,1,839,96, 2.2 ,32,29,23,16,80716,30,70,60
C0103160322,direct,0,1,1,2,639,252, 2.2 ,32,29,22,17,36589,46,54,59
C0104782557,dm,0,0,0,4,1095,204, 2.1 ,32,29,23,16,78564,44,56,62
C0107913421,em,0,1,0,3,862,93, 2.0 ,32,29,22,17,21536,39,61,91
C0103068245,organic_search,0,1,0,3,921,80, 2.5 ,31,30,23,16,17902,25,75,23
C0104459087,organic_search,1,1,1,5,301,222, 2.5 ,31,29,22,18,73981,22,78,65
C0107073562,organic_search,0,0,1,1,752,137, 2.2 ,32,29,22,17,50078,24,76,19
C0105279561,direct,1,1,0,3,508,86, 2.4 ,31,29,22,18,28559,37,63,81
C0106091250,dm,1,0,0,2,623,117, 2.3 ,31,29,23,17,46289,67,33,55
C0108845674,organic_search,0,1,0,4,607,348, 2.5 ,32,29,23,16,79203,31,69,19
C0106733155,organic_search,0,0,0,0,972,377, 2.6 ,32,30,23,15,23621,40,60,18
C0107476541,organic_search,0,0,0,2,887,321, 2.0 ,31,30,23,16,79444,44,56,59
C0103201801,direct,0,0,0,4,344,112, 2.4 ,32,30,23,15,43913,67,33,75
C0105425962,direct,0,1,1,3,863,421, 2.3 ,32,29,22,17,76184,25,75,89
C0105987410,organic_search,1,0,1,2,331,189, 2.4 ,31,29,23,17,85228,55,45,80
C0106652478,organic_search,0,1,0,3,848,462, 2.5 ,31,30,22,17,45061,22,78,21
C0105204763,organic_search,1,1,0,3,537,389, 2.5 ,32,29,22,17,62861,49,51,71
C0105281592,direct,0,0,0,0,762,401, 2.5 ,32,30,22,16,62087,50,50,34
C0104716444,organic_search,1,0,1,4,578,475, 2.5 ,32,29,23,16,48470,39,61,68
C0107521513,direct,1,1,0,5,406,266, 2.1 ,32,29,22,17,75163,22,78,49
C0102243796,organic_search,1,0,0,2,877,459, 2.3 ,31,29,23,17,40143,58,42,91
C0102225925,direct,0,1,0,5,262,310, 2.5 ,31,30,23,16,86363,57,43,18
C0108939885,direct,0,1,1,1,736,245, 2.5 ,31,29,23,17,21646,64,36,45
C0104309693,direct,0,1,0,4,184,235, 2.6 ,32,30,22,16,26669,23,77,52
C0106702998,display_ad,1,0,0,1,265,315, 2.2 ,31,30,22,17,47497,47,53,76
C0106119103,organic_search,0,0,1,5,616,316, 2.3 ,32,30,23,15,38038,39,61,47
C0108611829,organic_search,0,1,1,4,1104,102, 2.6 ,31,29,23,17,55541,37,63,36
C0103152734,direct,0,1,1,1,191,175, 2.2 ,31,29,22,18,54884,34,66,85
C0104515173,direct,1,1,0,5,806,439, 2.1 ,32,29,23,16,49508,42,58,33
C0102655377,direct,1,1,0,1,976,123, 2.6 ,32,30,22,16,37948,51,49,65
C0107596307,organic_search,0,0,0,2,857,353, 2.2 ,32,29,22,17,36863,67,33,70
C0108730877,organic_search,0,0,1,0,434,451, 2.6 ,32,29,22,17,45348,34,66,38
C0103395200,organic_search,1,0,1,0,425,406, 2.5 ,31,30,23,16,29372,29,71,88
C0103709612,dm,1,1,0,4,742,205, 2.4 ,31,29,22,18,86804,23,77,71
C0106067370,dm,1,1,0,0,665,415, 2.1 ,32,30,22,16,36821,20,80,61
C0108895866,organic_search,0,1,1,3,588,210, 2.0 ,31,30,22,17,21471,49,51,34
C0105195425,direct,1,0,0,5,185,418, 2.2 ,32,29,23,16,45792,42,58,68
C0104494989,direct,0,1,0,1,907,171, 2.0 ,31,29,22,18,50816,25,75,60
C0104445834,direct,0,0,1,3,636,425, 2.5 ,32,30,22,16,84802,21,79,66
C0106658670,dm,1,1,0,3,471,252, 2.2 ,31,29,22,18,41246,37,63,62
C0103564837,direct,0,0,1,1,776,286, 2.2 ,31,30,22,17,24636,56,44,29
C0107495140,direct,0,0,1,2,680,342, 2.5 ,32,29,23,16,85967,37,63,61
C0107239299,display_ad,0,0,0,0,1050,321, 2.0 ,31,29,23,17,37563,36,64,72
C0102738490,display_ad,0,1,1,2,835,83, 2.3 ,31,29,22,18,80889,48,52,52
C0106325669,em,0,0,0,3,1053,348, 2.2 ,31,29,23,17,58789,53,47,38
C0106408420,dm,1,1,0,0,954,338, 2.3 ,32,29,23,16,29512,56,44,27
C0106324107,dm,0,1,1,0,574,166, 2.2 ,32,30,22,16,38980,27,73,84
C0104368656,organic_search,0,0,0,3,1074,363, 2.5 ,31,30,22,17,34576,40,60,85
C0103778520,em,0,0,0,3,449,92, 2.0 ,31,29,23,17,25768,22,78,37
C0108438543,organic_search,1,0,0,1,841,184, 2.5 ,31,29,22,18,49333,53,47,89
C0103086342,direct,1,0,1,1,233,392, 2.2 ,32,30,22,16,73358,44,56,85
C0104192071,display_ad,0,0,1,3,631,140, 2.2 ,32,29,22,17,84469,49,51,31
C0104660238,organic_search,0,1,0,5,810,285, 2.5 ,32,29,23,16,43094,66,34,83
C0105369385,em,1,0,0,3,1066,455, 2.4 ,32,30,23,15,80694,51,49,69
C0108394499,em,1,0,0,3,914,120, 2.0 ,32,29,23,16,52688,36,64,57
C0108570181,direct,1,1,0,3,830,453, 2.4 ,32,30,23,15,72720,33,67,33
C0107016625,direct,0,0,1,5,337,310, 2.6 ,31,29,22,18,54420,39,61,72
C0103695470,organic_search,0,0,1,1,221,379, 2.6 ,32,30,23,15,78156,26,74,51
C0107794159,em,0,1,1,5,208,388, 2.2 ,32,29,23,16,46519,64,36,64
C0107688998,organic_search,1,0,0,1,247,85, 2.2 ,32,29,22,17,77096,38,62,62
C0104579585,organic_search,0,1,0,5,1034,277, 2.5 ,32,30,23,15,75710,66,34,55
C0108296905,direct,0,0,1,3,733,186, 2.6 ,31,30,22,17,48314,31,69,68
C0108335403,organic_search,1,1,1,3,244,319, 2.0 ,32,30,23,15,34501,38,62,25
C0108424053,direct,0,1,1,4,231,281, 2.1 ,32,29,22,17,61733,65,35,66
C0106817255,organic_search,0,1,0,4,598,284, 2.5 ,32,29,23,16,26645,46,54,77
C0107972324,organic_search,1,0,1,5,901,227, 2.6 ,32,30,22,16,85935,32,68,88
C0106816954,em,0,0,1,3,878,147, 2.5 ,32,29,22,17,74863,55,45,33
C0103923122,organic_search,0,0,1,1,435,440, 2.0 ,32,29,22,17,62332,42,58,73
C0103401379,display_ad,1,1,0,3,336,229, 2.0 ,32,29,23,16,37404,67,33,28
C0102217021,em,1,1,0,1,723,268, 2.5 ,32,29,23,16,35450,54,46,22
C0102279150,direct,0,0,0,1,277,456, 2.5 ,31,30,23,16,77273,59,41,39
C0104217260,direct,0,0,1,3,672,334, 2.3 ,31,30,22,17,74789,28,72,24
C0105782321,direct,1,1,1,2,818,454, 2.5 ,32,29,22,17,77436,24,76,78
C0108810721,organic_search,0,0,1,5,856,478, 2.3 ,32,30,23,15,64456,62,38,28
C0103987476,em,0,0,0,5,441,88, 2.1 ,31,30,22,17,50761,48,52,92
C0104234332,organic_search,0,0,0,1,497,151, 2.6 ,31,30,23,16,66577,67,33,24
C0103387699,direct,0,0,0,4,204,471, 2.2 ,31,30,23,16,68036,42,58,58
C0105950751,organic_search,1,0,1,3,1067,465, 2.0 ,31,29,22,18,56789,41,59,50
C0102331006,display_ad,1,0,0,4,285,420, 2.2 ,32,29,22,17,69965,45,55,43
C0102369078,direct,0,1,1,3,273,222, 2.2 ,32,30,23,15,26753,52,48,82
C0102135497,direct,0,1,1,4,539,435, 2.6 ,32,30,22,16,83298,60,40,47
C0108749337,organic_search,1,1,1,1,918,163, 2.2 ,32,30,22,16,77361,48,52,46
C0104976203,display_ad,0,0,0,4,184,272, 2.4 ,32,30,22,16,68331,27,73,24
C0102396376,organic_search,0,0,1,4,830,413, 2.4 ,32,30,22,16,35609,57,43,46
C0108961887,organic_search,1,1,1,0,426,208, 2.6 ,32,29,23,16,54198,46,54,35
C0104952105,em,1,1,1,0,234,213, 2.5 ,31,29,23,17,32321,56,44,86
C0103747034,organic_search,1,1,1,5,747,418, 2.2 ,32,30,23,15,20545,23,77,56
C0105818677,organic_search,1,1,0,5,461,152, 2.4 ,32,29,23,16,27805,59,41,53
C0102264026,organic_search,1,1,1,2,510,164, 2.6 ,31,30,22,17,38834,44,56,65
C0103010063,direct,0,0,0,4,1104,412, 2.0 ,31,29,23,17,21007,31,69,33
C0108382054,direct,1,1,0,3,268,248, 2.1 ,31,29,22,18,72933,23,77,56
C0106550664,organic_search,1,0,1,1,197,352, 2.1 ,32,29,23,16,85578,62,38,24
C0102584107,direct,0,1,1,3,741,253, 2.5 ,31,29,22,18,81703,54,46,37
C0107505892,direct,0,0,0,1,623,353, 2.6 ,31,29,22,18,47246,59,41,75
C0107374238,direct,1,1,0,0,512,206, 2.5 ,32,30,22,16,20096,62,38,27
C0107637740,organic_search,0,0,1,1,213,336, 2.2 ,31,30,22,17,69759,47,53,37
C0108004371,organic_search,0,0,1,3,939,441, 2.4 ,31,30,22,17,63164,60,40,32
C0105902157,organic_search,0,0,0,1,541,332, 2.6 ,31,30,23,16,61478,61,39,74
C0103242212,organic_search,1,0,1,5,313,436, 2.0 ,32,30,23,15,55872,40,60,57
C0106661349,organic_search,0,0,0,3,936,299, 2.1 ,31,29,22,18,75141,51,49,60
C0104713152,direct,1,0,0,2,435,118, 2.4 ,31,30,22,17,75586,62,38,40
C0106063854,organic_search,1,1,1,0,618,425, 2.6 ,31,30,23,16,39555,54,46,75
C0105638088,direct,1,0,1,1,679,277, 2.4 ,31,30,23,16,18107,24,76,34
C0105788650,direct,0,0,0,1,295,472, 2.5 ,32,30,23,15,39210,52,48,55
C0103333273,direct,0,1,1,3,454,367, 2.2 ,32,30,22,16,44503,39,61,66
C0103477976,direct,0,1,0,3,496,111, 2.1 ,32,29,23,16,83694,35,65,19
C0106768500,em,0,1,0,0,1065,189, 2.3 ,32,29,22,17,84146,34,66,20
C0102921583,organic_search,1,0,1,0,613,286, 2.4 ,31,30,23,16,71271,59,41,81
C0102853540,direct,0,1,1,0,611,391, 2.4 ,32,29,23,16,43329,60,40,36
C0104471148,organic_search,1,1,0,3,778,298, 2.2 ,31,29,23,17,16505,36,64,43
C0106846105,organic_search,1,1,1,4,310,299, 2.0 ,32,30,22,16,78462,67,33,83
C0106189769,em,1,0,0,5,696,304, 2.6 ,32,30,22,16,54262,23,77,36
C0102512354,organic_search,0,0,1,1,679,102, 2.1 ,31,30,22,17,50392,33,67,67
C0106078981,dm,1,1,0,0,503,221, 2.4 ,32,29,22,17,46387,38,62,56
C0105158501,direct,1,1,0,1,823,118, 2.0 ,32,29,23,16,28445,23,77,88
C0107326654,organic_search,1,1,0,4,872,75, 2.3 ,32,29,23,16,33116,58,42,65
C0107019031,direct,0,1,0,3,396,271, 2.2 ,32,29,22,17,60795,27,73,89
C0105154104,em,0,0,1,0,423,371, 2.1 ,32,30,22,16,78192,40,60,42
C0106826654,organic_search,1,1,1,5,936,368, 2.1 ,32,30,22,16,84037,37,63,81
C0103010748,em,1,0,1,5,1062,124, 2.6 ,31,29,23,17,27414,48,52,31
C0104042000,organic_search,0,1,1,5,965,464, 2.0 ,32,29,23,16,48499,31,69,75
C0102220154,display_ad,1,0,1,1,343,381, 2.6 ,32,29,22,17,81728,54,46,37
C0108358795,direct,0,1,0,3,438,143, 2.0 ,31,30,23,16,66760,21,79,49
C0107301154,direct,1,1,0,3,901,241, 2.6 ,32,29,23,16,40346,46,54,24
C0108750943,direct,0,0,0,5,828,256, 2.5 ,31,30,22,17,22578,41,59,47
C0102715039,display_ad,1,1,1,2,1078,369, 2.1 ,32,30,23,15,35921,64,36,47
C0104741474,em,0,0,1,5,774,288, 2.1 ,32,30,22,16,39806,32,68,27
C0106987204,organic_search,0,1,1,0,644,281, 2.2 ,32,29,22,17,19067,45,55,51
C0107100762,direct,0,1,1,0,730,240, 2.6 ,31,29,23,17,18002,28,72,30
C0108896093,dm,1,1,0,3,836,285, 2.2 ,32,29,23,16,84655,39,61,58
C0104760027,em,1,0,0,1,1051,144, 2.2 ,32,30,22,16,26602,41,59,81
C0105725998,direct,0,0,0,5,649,250, 2.5 ,31,29,22,18,74365,25,75,52
C0102651280,organic_search,0,1,1,0,670,162, 2.5 ,32,29,23,16,47908,22,78,88
C0102188390,organic_search,1,0,0,2,193,372, 2.5 ,32,30,22,16,28055,65,35,35
C0103263678,organic_search,1,0,1,5,355,380, 2.3 ,31,30,23,16,60635,56,44,33
C0108309397,organic_search,0,0,0,1,384,435, 2.2 ,32,29,23,16,27280,56,44,41
C0105553182,direct,1,0,1,1,801,339, 2.5 ,32,29,22,17,42451,56,44,86
C0108869457,em,1,1,0,3,225,333, 2.2 ,31,30,22,17,29681,21,79,81
C0107032645,direct,0,0,1,0,414,302, 2.6 ,32,30,22,16,54398,40,60,70
C0107957136,organic_search,1,1,1,3,985,81, 2.5 ,32,30,23,15,67073,42,58,66
C0103219463,organic_search,1,1,1,4,1056,96, 2.5 ,32,29,23,16,52493,64,36,66
C0106569123,em,1,0,1,1,991,75, 2.1 ,32,30,22,16,59523,36,64,83
C0107736379,organic_search,0,1,0,3,484,179, 2.6 ,32,29,23,16,37347,59,41,33
C0107738965,organic_search,1,0,0,0,689,417, 2.1 ,31,29,22,18,33948,45,55,77
C0108377159,direct,0,1,1,2,411,154, 2.5 ,31,30,22,17,43439,54,46,22
C0106629374,organic_search,1,1,0,2,529,366, 2.4 ,32,30,22,16,58906,66,34,62
C0108738584,dm,0,0,1,3,670,325, 2.3 ,31,30,23,16,59412,23,77,85
C0108324047,dm,0,0,0,2,665,247, 2.3 ,31,30,22,17,53978,39,61,21
C0104571757,dm,1,1,1,4,471,77, 2.3 ,32,29,22,17,26024,31,69,69
C0104298091,dm,1,1,0,4,269,302, 2.5 ,32,29,22,17,49843,34,66,61
C0102880591,direct,0,1,1,2,449,330, 2.4 ,31,30,23,16,24351,25,75,18
C0108411803,direct,0,0,1,5,611,451, 2.2 ,31,29,23,17,33363,47,53,81
C0107700799,organic_search,0,1,1,1,905,125, 2.0 ,31,29,23,17,87618,23,77,40
C0105448867,direct,1,0,0,0,472,157, 2.3 ,32,30,23,15,16537,20,80,61
C0103145861,direct,1,1,1,2,745,215, 2.4 ,31,30,23,16,16579,37,63,22
C0106455367,organic_search,0,1,0,2,1105,283, 2.2 ,32,30,22,16,55880,55,45,48
C0102943893,organic_search,1,0,1,5,894,182, 2.5 ,31,30,23,16,85443,27,73,91
C0105059830,organic_search,0,0,1,1,216,246, 2.4 ,32,29,22,17,25280,40,60,42
C0103788528,organic_search,1,0,0,5,398,264, 2.6 ,31,30,23,16,68412,37,63,80
C0106102917,organic_search,1,0,1,3,408,145, 2.4 ,31,30,22,17,45224,67,33,53
C0106069334,direct,0,1,1,2,827,402, 2.2 ,32,30,23,15,18483,63,37,83
C0106937554,display_ad,0,0,0,5,576,339, 2.1 ,32,29,23,16,37747,66,34,66
C0106466552,direct,1,0,0,4,588,90, 2.5 ,32,29,22,17,87083,32,68,32
C0106946884,organic_search,1,1,0,1,787,190, 2.6 ,32,29,22,17,36163,33,67,29
C0102436970,dm,1,1,0,1,901,277, 2.2 ,31,29,22,18,86094,44,56,69
C0104342390,organic_search,0,0,1,4,709,478, 2.0 ,32,30,22,16,36771,20,80,57
C0103443356,direct,0,1,0,3,273,402, 2.2 ,32,30,22,16,62718,33,67,90
C0108988254,direct,0,1,1,1,660,168, 2.0 ,32,29,23,16,63291,68,32,60
C0105570025,direct,1,0,0,2,487,138, 2.1 ,32,30,22,16,34184,62,38,78
C0108265623,organic_search,0,0,1,3,453,155, 2.3 ,31,30,23,16,86500,38,62,82
C0105139070,direct,1,1,0,3,239,215, 2.4 ,32,29,23,16,31596,28,72,31
C0107217910,organic_search,1,0,0,1,195,76, 2.2 ,32,29,23,16,53646,25,75,39
C0106064051,organic_search,1,0,1,5,298,436, 2.1 ,31,29,22,18,32554,54,46,78
C0102170035,organic_search,1,1,0,5,671,97, 2.2 ,31,30,23,16,35984,61,39,70
C0103285526,direct,1,1,1,0,219,449, 2.4 ,32,29,23,16,56333,36,64,64
C0107474312,organic_search,1,1,1,1,666,300, 2.4 ,31,29,22,18,26633,57,43,53
C0104046747,organic_search,0,1,0,5,1034,229, 2.4 ,31,30,23,16,58125,68,32,83
C0107771695,display_ad,1,0,1,4,422,291, 2.1 ,32,30,22,16,18970,53,47,27
C0103858192,organic_search,0,0,0,3,1033,336, 2.6 ,32,29,22,17,73143,47,53,56
C0102856347,direct,1,0,1,0,1069,215, 2.5 ,31,30,22,17,65078,33,67,52
C0102119304,direct,1,0,1,4,930,89, 2.6 ,31,29,22,18,41796,49,51,27
C0103424835,em,1,1,0,0,947,341, 2.2 ,32,30,22,16,25671,21,79,78
C0103816191,direct,1,0,1,4,498,413, 2.1 ,31,29,23,17,80138,37,63,34
C0105771288,direct,0,0,0,0,686,276, 2.5 ,31,29,23,17,16735,44,56,90
C0108511438,direct,1,0,1,4,1019,78, 2.5 ,31,29,23,17,53338,28,72,85
C0108059255,organic_search,0,1,0,3,992,387, 2.3 ,31,30,23,16,78952,67,33,70
C0105904517,direct,0,0,0,4,821,396, 2.5 ,31,29,23,17,53395,21,79,73
C0105836849,organic_search,1,0,0,0,649,280, 2.6 ,31,30,22,17,58079,61,39,62
C0107380004,display_ad,0,0,0,1,624,220, 2.3 ,32,30,22,16,44544,63,37,42
C0107129647,direct,0,1,0,4,571,228, 2.0 ,32,30,23,15,83650,57,43,24
C0107845537,organic_search,1,0,0,3,611,252, 2.6 ,32,29,22,17,49565,43,57,47
C0106868301,organic_search,1,1,0,2,1033,90, 2.2 ,32,29,22,17,39335,38,62,68
C0104100393,organic_search,0,0,1,5,695,421, 2.4 ,31,29,22,18,41164,50,50,62
C0103327559,direct,0,0,0,0,548,299, 2.2 ,32,30,22,16,31301,28,72,83
C0106342747,direct,0,1,0,4,209,196, 2.4 ,32,29,23,16,71393,38,62,56
C0104442812,dm,1,1,0,2,633,431, 2.2 ,31,30,23,16,16363,30,70,61
C0102875517,direct,1,1,1,1,742,366, 2.2 ,32,29,23,16,86698,61,39,70
C0105980212,direct,0,0,0,2,392,344, 2.4 ,32,29,22,17,71218,59,41,22
C0105505569,direct,1,1,1,2,714,90, 2.2 ,31,30,22,17,26348,34,66,56
C0103749574,organic_search,0,1,0,1,975,284, 2.4 ,32,29,23,16,18663,61,39,82
C0108903396,organic_search,0,1,1,2,249,435, 2.3 ,32,29,22,17,66587,48,52,52
C0106299915,organic_search,0,0,1,4,901,357, 2.2 ,32,30,22,16,34286,31,69,91
C0104588048,direct,1,0,1,3,764,346, 2.1 ,31,30,22,17,32531,64,36,26
C0107617240,direct,1,1,1,1,923,436, 2.1 ,31,30,23,16,35510,38,62,78
C0108955314,direct,0,0,1,3,822,366, 2.5 ,31,29,23,17,48903,46,54,89
C0106680327,organic_search,1,0,1,3,312,331, 2.1 ,31,29,22,18,71691,28,72,44
C0102122148,em,0,1,1,0,792,241, 2.5 ,31,29,22,18,37373,49,51,79
C0104643736,display_ad,0,0,0,0,471,187, 2.5 ,32,29,22,17,24624,39,61,36
C0102708593,direct,1,0,1,4,1026,195, 2.4 ,31,30,22,17,38484,22,78,56
C0105502221,organic_search,1,0,1,0,229,262, 2.2 ,31,30,22,17,47903,34,66,86
C0105018504,direct,1,0,1,4,753,195, 2.1 ,32,30,22,16,56580,23,77,74
C0102483458,direct,0,0,1,3,1047,383, 2.5 ,31,29,22,18,63456,35,65,76
C0105353372,direct,1,0,0,5,198,443, 2.4 ,31,30,22,17,57754,29,71,78
C0106433351,organic_search,0,0,0,0,495,106, 2.3 ,31,29,22,18,24586,66,34,49
C0104526242,direct,0,0,0,0,764,325, 2.1 ,31,30,22,17,51376,23,77,53
C0106457156,organic_search,0,0,0,3,334,255, 2.1 ,31,30,23,16,37698,37,63,20
C0106905571,display_ad,1,0,0,5,1029,89, 2.4 ,32,29,23,16,82797,45,55,70
C0106452263,direct,0,1,0,0,1083,140, 2.2 ,31,29,23,17,22150,41,59,22
C0107682702,direct,0,1,0,4,247,286, 2.5 ,31,29,23,17,47471,63,37,22
C0105054891,direct,1,1,0,0,950,358, 2.4 ,31,30,22,17,29808,49,51,47
C0104509200,display_ad,0,0,0,4,222,471, 2.5 ,31,29,23,17,77400,38,62,79
C0103834631,em,1,1,0,0,602,466, 2.6 ,31,29,22,18,69150,22,78,88
C0103446876,direct,0,0,1,3,873,84, 2.0 ,32,30,23,15,71083,63,37,81
C0103802229,dm,0,1,0,5,415,446, 2.6 ,31,29,23,17,25313,36,64,51
C0107853081,organic_search,1,0,1,4,771,210, 2.5 ,31,29,22,18,74951,50,50,31
C0105465695,organic_search,1,1,1,2,624,410, 2.3 ,32,30,22,16,20513,25,75,78
C0102216397,direct,0,0,0,2,853,262, 2.3 ,32,30,22,16,76027,52,48,31
C0106404401,organic_search,0,1,1,4,468,286, 2.2 ,31,30,22,17,16225,42,58,33
C0105006373,organic_search,1,0,1,4,843,215, 2.3 ,31,29,23,17,48121,49,51,76
C0105828660,display_ad,1,1,1,1,1091,172, 2.2 ,31,29,22,18,82247,53,47,29
C0103648520,direct,1,0,1,4,731,233, 2.5 ,31,29,22,18,48542,37,63,81
C0107402260,direct,0,0,1,3,782,299, 2.6 ,32,29,22,17,71304,67,33,37
C0108282578,direct,0,0,0,2,277,304, 2.3 ,31,30,23,16,81741,62,38,76
C0104264559,organic_search,1,0,0,1,916,201, 2.3 ,31,30,22,17,29027,64,36,43
C0103810281,em,0,1,0,0,310,300, 2.4 ,32,29,22,17,53394,68,32,58
C0106841290,organic_search,0,1,1,5,785,430, 2.4 ,31,30,23,16,31097,47,53,48
C0104547923,organic_search,1,0,0,2,968,398, 2.6 ,32,30,22,16,20882,54,46,78
C0102066776,direct,0,1,1,0,960,384, 2.2 ,31,29,23,17,42840,61,39,47
C0104755444,direct,0,1,1,3,986,314, 2.2 ,31,29,22,18,34635,47,53,81
C0106219703,organic_search,0,0,0,4,881,478, 2.4 ,32,29,22,17,17964,20,80,55
C0103923813,organic_search,1,1,1,4,692,253, 2.4 ,32,30,23,15,66335,59,41,81
C0103984691,organic_search,1,0,0,5,200,130, 2.1 ,32,30,22,16,21840,21,79,47
C0108217517,dm,1,1,1,2,286,369, 2.0 ,31,30,22,17,16277,38,62,65
C0104839092,direct,0,1,1,0,467,453, 2.0 ,32,30,23,15,78165,32,68,18
C0105572623,organic_search,1,0,1,2,994,209, 2.1 ,31,30,23,16,63509,27,73,35
C0103030807,direct,1,1,0,0,443,134, 2.4 ,31,30,23,16,72232,22,78,79
C0103826423,direct,0,0,1,5,804,211, 2.2 ,31,30,22,17,17846,67,33,54
C0106200912,organic_search,1,0,0,0,883,415, 2.3 ,31,30,22,17,85113,24,76,85
C0107621626,dm,1,1,1,2,801,460, 2.1 ,32,30,23,15,65872,27,73,63
C0108441113,direct,1,1,1,4,797,144, 2.2 ,32,30,23,15,23058,60,40,36
C0104030459,display_ad,1,1,0,3,805,130, 2.4 ,31,29,22,18,43713,21,79,77
C0103835804,organic_search,1,0,1,5,308,332, 2.1 ,31,29,22,18,41032,29,71,59
C0105992390,dm,1,1,1,2,235,179, 2.2 ,32,30,22,16,68416,44,56,76
C0104322333,organic_search,1,0,0,1,1068,426, 2.1 ,31,29,23,17,43283,62,38,45
C0107111363,direct,1,0,0,5,995,151, 2.4 ,31,30,22,17,62742,64,36,76
C0103243975,display_ad,0,0,0,5,945,110, 2.4 ,32,29,22,17,67719,39,61,19
C0105527728,organic_search,1,1,0,4,713,248, 2.2 ,32,29,22,17,54260,27,73,72
C0104805054,direct,1,1,0,1,441,360, 2.5 ,32,29,22,17,51358,24,76,79
C0104750532,direct,0,1,0,3,1013,109, 2.1 ,31,29,23,17,37798,28,72,72
C0106355044,organic_search,1,0,0,4,1089,281, 2.2 ,32,29,23,16,32821,33,67,27
C0108468465,dm,1,1,1,0,920,100, 2.3 ,31,29,22,18,83603,25,75,70
C0106925279,display_ad,0,0,0,4,535,249, 2.5 ,32,30,22,16,19137,36,64,66
C0107129465,direct,1,0,0,2,199,437, 2.4 ,31,30,23,16,36405,28,72,60
C0108057877,dm,1,1,1,2,1067,182, 2.1 ,31,29,23,17,36626,39,61,75
C0104335052,dm,1,1,1,0,1101,296, 2.5 ,32,30,22,16,57484,31,69,54
C0108422476,organic_search,0,0,0,0,213,109, 2.5 ,32,30,22,16,87328,23,77,58
C0108383544,em,1,0,1,0,560,320, 2.0 ,31,30,22,17,22971,26,74,52
C0106604802,dm,1,1,0,3,840,465, 2.3 ,31,29,23,17,53842,27,73,56
C0105884094,display_ad,0,0,0,4,269,381, 2.2 ,32,30,22,16,39824,56,44,29
C0108073638,organic_search,0,1,0,3,901,352, 2.1 ,31,29,23,17,87305,48,52,35
C0107217479,direct,0,1,1,4,413,326, 2.4 ,32,29,23,16,37399,56,44,35
C0108666778,direct,0,1,1,1,583,357, 2.0 ,32,29,23,16,34331,47,53,67
C0102769982,organic_search,0,0,0,4,188,285, 2.1 ,31,29,23,17,78806,25,75,84
C0106108890,organic_search,1,1,1,5,502,371, 2.0 ,31,30,23,16,52800,67,33,61
C0105721172,direct,1,0,0,5,745,406, 2.3 ,32,30,22,16,86473,40,60,44
C0102718382,dm,1,1,1,5,230,142, 2.3 ,32,29,22,17,70712,39,61,73
C0107613408,direct,1,0,0,1,622,152, 2.5 ,32,30,23,15,75618,55,45,75
C0107502129,organic_search,1,1,0,4,880,275, 2.5 ,31,29,23,17,86237,64,36,69
C0108764203,direct,0,1,1,4,1078,181, 2.0 ,32,29,23,16,60488,62,38,48
C0104804777,direct,0,0,0,0,573,174, 2.5 ,32,29,22,17,83276,34,66,38
C0106624054,display_ad,0,1,0,0,710,154, 2.2 ,32,29,22,17,81385,32,68,19
C0105857866,dm,0,1,0,0,357,142, 2.3 ,31,29,23,17,18017,46,54,56
C0104567019,direct,1,0,0,3,325,265, 2.4 ,32,30,23,15,25301,53,47,47
C0102472657,direct,1,0,0,4,1084,172, 2.5 ,32,29,22,17,57770,63,37,72
